,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_mstable,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
14643,100000,buy,2020-08-15,,100.0,,,,,,,1.0051018833502365,01:44:46.459777
14644,200000,buy,2020-08-15,,100.0,,,,,,,1.0051169702579312,01:44:47.078878
14645,500000,buy,2020-08-15,,100.0,,,,,,,1.0051628024089758,01:44:48.287493
14646,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052411488958137,01:44:49.603407
14647,1500000,buy,2020-08-15,,100.0,,,,,,,1.005322048434145,01:44:50.744349
14648,10000,sell,2020-08-15,,,,,,,,100.0,1.00679265,01:44:51.402297
14649,25000,sell,2020-08-15,,,,,,,,100.0,1.00631638,01:44:52.726542
14650,50000,sell,2020-08-15,,,,,34.0,,,66.0,1.0057220857035607,01:44:54.023552
14651,100000,sell,2020-08-15,,,,,67.0,,,33.0,1.0053635428517802,01:44:55.542654
14652,200000,sell,2020-08-15,45.0,,,,38.0,,,17.0,1.0050901524836013,01:44:56.865954
14653,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0048434271814417,01:44:57.633941
14654,1000000,sell,2020-08-15,89.0,,,,8.0,,,3.0,1.004639241230873,01:44:58.273172
14655,1500000,sell,2020-08-15,72.0,21.0,,,5.0,,,2.0,1.0045085807500165,01:44:59.467743
14656,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047912362563514,01:45:00.964657
14657,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050049855922323,01:45:02.071831
14658,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.00505320139417,01:45:03.969936
14659,100000,buy,2020-08-15,,100.0,,,,,,,1.0051018832907228,01:45:05.319071
14660,200000,buy,2020-08-15,,100.0,,,,,,,1.0051169701980172,01:45:06.709408
14661,500000,buy,2020-08-15,,100.0,,,,,,,1.0051628023478365,01:45:08.016616
14662,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052411488695834,01:45:08.978596
14663,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053220484069902,01:45:10.641601
14664,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:45:11.656913
14665,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:45:12.989396
14666,50000,sell,2020-08-15,,,,,26.0,,,74.0,1.0062144955035606,01:45:13.809767
14667,100000,sell,2020-08-15,,,,,63.0,,,37.0,1.0056097477517802,01:45:15.313154
14668,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005217912984549,01:45:17.074406
14669,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004893856903863,01:45:18.542057
14670,1000000,sell,2020-08-15,88.0,,,,8.0,,,4.0,1.0046688241527364,01:45:19.879307
14671,1500000,sell,2020-08-15,73.0,20.0,,,5.0,,,2.0,1.004523661017134,01:45:20.664254
14672,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047896502230218,01:45:23.251123
14673,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005003293483225,01:45:24.610301
14674,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050514728972073,01:45:25.888417
14675,100000,buy,2020-08-15,,100.0,,,,,,,1.005100134464696,01:45:27.202621
14676,200000,buy,2020-08-15,,100.0,,,,,,,1.0051152159472176,01:45:28.048867
14677,500000,buy,2020-08-15,,100.0,,,,,,,1.0051610316182022,01:45:28.844231
14678,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052393499741905,01:45:30.232910
14679,1500000,buy,2020-08-15,,100.0,,,,,,,1.005320220398018,01:45:31.037629
14680,10000,sell,2020-08-15,,,,,,,,100.0,1.008334449,01:45:32.047629
14681,25000,sell,2020-08-15,,,,,,,,100.0,1.0067770112,01:45:34.405781
14682,50000,sell,2020-08-15,,,,,46.0,,,54.0,1.0058999638559112,01:45:35.709254
14683,100000,sell,2020-08-15,,,,,73.0,,,27.0,1.0054524819279556,01:45:37.145657
14684,200000,sell,2020-08-15,48.0,,,,38.0,,,14.0,1.0051270730528565,01:45:38.373172
14685,500000,sell,2020-08-15,79.0,,,,15.0,,,6.0,1.004855056419911,01:45:39.560147
14686,1000000,sell,2020-08-15,89.0,,,,8.0,,,3.0,1.0046467769521508,01:45:40.182183
14687,1500000,sell,2020-08-15,73.0,20.0,,,5.0,,,2.0,1.0045124153191556,01:45:40.930068
14688,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047857922879164,01:46:00.941123
14689,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.004999176366478,01:46:01.557441
14690,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050472652668563,01:46:02.348493
14691,100000,buy,2020-08-15,,100.0,,,,,,,1.0050958733370592,01:46:03.208082
14692,200000,buy,2020-08-15,,100.0,,,,,,,1.0051109335970356,01:46:04.005567
14693,500000,buy,2020-08-15,,100.0,,,,,,,1.0051566844963582,01:46:05.336261
14694,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052348910847702,01:46:06.598576
14695,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053156447510152,01:46:07.856881
14696,10000,sell,2020-08-15,,,,,,,,100.0,1.008462449,01:46:09.229333
14697,25000,sell,2020-08-15,,,,,,,,100.0,1.0072932076,01:46:10.644369
14698,50000,sell,2020-08-15,,,,,23.0,,,77.0,1.0062875778559113,01:46:11.555051
14699,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056455763,01:46:12.343208
14700,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005236680362711,01:46:13.064936
14701,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004896383463507,01:46:13.872623
14702,1000000,sell,2020-08-15,89.0,,,,8.0,,,3.0,1.004664890435695,01:46:14.762243
14703,1500000,sell,2020-08-15,73.0,20.0,,,5.0,,,2.0,1.0045244909748516,01:46:16.442675
14704,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047857922879164,01:46:21.556283
14705,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.004999176366478,01:46:22.962531
14706,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050472652668563,01:46:23.638908
14707,100000,buy,2020-08-15,,100.0,,,,,,,1.0050958733370592,01:46:24.181262
14708,200000,buy,2020-08-15,,100.0,,,,,,,1.0051109335970356,01:46:25.590756
14709,500000,buy,2020-08-15,,100.0,,,,,,,1.0051566844963582,01:46:26.349220
14710,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052348910847702,01:46:26.914082
14711,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053156447510152,01:46:28.142137
14712,10000,sell,2020-08-15,,,,,,,,100.0,1.008462449,01:46:29.511359
14713,25000,sell,2020-08-15,,,,,,,,100.0,1.0072450076,01:46:30.726113
14714,50000,sell,2020-08-15,,,,,35.0,,,65.0,1.0062585316,01:46:31.269188
14715,100000,sell,2020-08-15,,,,,67.0,,,33.0,1.00563077905,01:46:32.693515
14716,200000,sell,2020-08-15,45.0,,,,38.0,,,17.0,1.0052222370367632,01:46:34.066574
14717,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004896383463507,01:46:35.390045
14718,1000000,sell,2020-08-15,89.0,,,,8.0,,,3.0,1.004664890435695,01:46:37.219412
14719,1500000,sell,2020-08-15,73.0,20.0,,,5.0,,,2.0,1.0045244909748516,01:46:37.792543
14720,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047857922879164,01:46:42.448529
14721,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.004999176366478,01:46:43.615081
14722,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050472652668563,01:46:44.406522
14723,100000,buy,2020-08-15,,100.0,,,,,,,1.0050958733327158,01:46:45.104211
14724,200000,buy,2020-08-15,,100.0,,,,,,,1.0051109335926631,01:46:45.699345
14725,500000,buy,2020-08-15,,100.0,,,,,,,1.0051566844918962,01:46:46.418409
14726,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052348910801532,01:46:46.952369
14727,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053156447462355,01:46:47.567077
14728,10000,sell,2020-08-15,,,,,,,,100.0,1.008462449,01:46:48.317506
14729,25000,sell,2020-08-15,,,,,,,,100.0,1.0072450076,01:46:49.597823
14730,50000,sell,2020-08-15,,,,,30.0,,,70.0,1.0063467016,01:46:50.792131
14731,100000,sell,2020-08-15,,,,,65.0,,,35.0,1.0056758508,01:46:51.522179
14732,200000,sell,2020-08-15,44.0,,,,38.0,,,18.0,1.0052485077924402,01:46:52.318238
14733,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004919742080908,01:46:53.570267
14734,1000000,sell,2020-08-15,89.0,,,,7.0,,,4.0,1.0046853465451344,01:46:54.136604
14735,1500000,sell,2020-08-15,74.0,19.0,,,5.0,,,2.0,1.0045366651211898,01:46:55.209517
14736,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047859317580967,01:47:17.987796
14737,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0049993251663611,01:47:18.780907
14738,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.00504741726976,01:47:19.562876
14739,100000,buy,2020-08-15,,100.0,,,,,,,1.0050960271341112,01:47:20.833895
14740,200000,buy,2020-08-15,,100.0,,,,,,,1.0051110878839307,01:47:21.766246
14741,500000,buy,2020-08-15,,100.0,,,,,,,1.0051568402711015,01:47:22.943592
14742,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052350493805717,01:47:24.397576
14743,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053158056703384,01:47:25.671486
14744,10000,sell,2020-08-15,,,,,,,,100.0,1.008488549,01:47:26.983323
14745,25000,sell,2020-08-15,,,,,,,,100.0,1.0073383956,01:47:27.850141
14746,50000,sell,2020-08-15,,,,,10.0,,,90.0,1.0065668216,01:47:29.158786
14747,100000,sell,2020-08-15,,,,,55.0,,,45.0,1.0057859108,01:47:29.912649
14748,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.0053265736108568,01:47:31.160585
14749,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049606467763388,01:47:31.828770
14750,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047158959241576,01:47:33.942189
14751,1500000,sell,2020-08-15,75.0,17.0,,,5.0,,,3.0,1.0045656940466026,01:47:34.662425
14752,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047859317398333,01:47:38.880467
14753,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0049993251468654,01:47:39.858968
14754,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.005047417249827,01:47:40.589340
14755,100000,buy,2020-08-15,,100.0,,,,,,,1.0050960271139069,01:47:41.493373
14756,200000,buy,2020-08-15,,100.0,,,,,,,1.0051110878635903,01:47:42.927229
14757,500000,buy,2020-08-15,,100.0,,,,,,,1.0051568402503446,01:47:43.697204
14758,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052350493805717,01:47:45.162635
14759,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053158056703384,01:47:46.540229
14760,10000,sell,2020-08-15,,,,,,,,100.0,1.008488549,01:47:47.311860
14761,25000,sell,2020-08-15,,,,,,,,100.0,1.0073383956,01:47:48.666897
14762,50000,sell,2020-08-15,,,,,30.0,,,70.0,1.0063768216,01:47:49.874097
14763,100000,sell,2020-08-15,,,,,65.0,,,35.0,1.0056909108,01:47:51.329184
14764,200000,sell,2020-08-15,44.0,,,,38.0,,,18.0,1.0052690547996939,01:47:52.497817
14765,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0049340628500099,01:47:53.773074
14766,1000000,sell,2020-08-15,89.0,,,,7.0,,,4.0,1.004699700472203,01:47:55.150570
14767,1500000,sell,2020-08-15,75.0,18.0,,,5.0,,,2.0,1.0045481367026146,01:47:55.895760
14768,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.004785931700697,01:47:56.818645
14769,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0049993251050888,01:47:57.402502
14770,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.005047417207113,01:47:57.980331
14771,100000,buy,2020-08-15,,100.0,,,,,,,1.0050960270706117,01:47:59.173593
14772,200000,buy,2020-08-15,,100.0,,,,,,,1.0051110878200034,01:48:00.517016
14773,500000,buy,2020-08-15,,100.0,,,,,,,1.005156840205865,01:48:01.410177
14774,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052350493238063,01:48:02.817316
14775,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053158056115696,01:48:04.330335
14776,10000,sell,2020-08-15,,,,,,,,100.0,1.008488549,01:48:06.134606
14777,25000,sell,2020-08-15,,,,,,,,100.0,1.0073383956,01:48:07.626316
14778,50000,sell,2020-08-15,,,,,30.0,,,70.0,1.0063768216,01:48:08.424025
14779,100000,sell,2020-08-15,,,,,65.0,,,35.0,1.0056909108,01:48:09.407614
14780,200000,sell,2020-08-15,44.0,,,,38.0,,,18.0,1.0052690547996939,01:48:10.765837
14781,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0049340628500099,01:48:11.535117
14782,1000000,sell,2020-08-15,89.0,,,,7.0,,,4.0,1.004699700472203,01:48:12.139491
14783,1500000,sell,2020-08-15,75.0,18.0,,,5.0,,,2.0,1.004547898055708,01:48:12.698188
14784,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759348049355,01:48:35.671023
14785,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.004834676607659,01:48:37.178521
14786,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627662911,01:48:37.983637
14787,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.005054174635057,01:48:39.116744
14788,200000,buy,2020-08-15,,100.0,,,,,,,1.0051104923318022,01:48:40.554049
14789,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562393301565,01:48:41.719212
14790,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344392488142,01:48:42.487667
14791,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151860264047,01:48:43.659397
14792,10000,sell,2020-08-15,,,,,,,,100.0,1.008654389,01:48:44.448637
14793,25000,sell,2020-08-15,,,,,,,,100.0,1.0075216956,01:48:45.232226
14794,50000,sell,2020-08-15,,,,,10.0,,,90.0,1.0067726016,01:48:46.594019
14795,100000,sell,2020-08-15,,,,,55.0,,,45.0,1.0058888008,01:48:47.693235
14796,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387659473417,01:48:48.981241
14797,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049999551069657,01:48:49.803236
14798,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047477697126213,01:48:51.187490
14799,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909837099478,01:48:51.965428
14800,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759348049355,01:48:57.547300
14801,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.004834676607659,01:48:58.730366
14802,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627662911,01:48:59.595150
14803,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.005054174635057,01:49:00.213073
14804,200000,buy,2020-08-15,,100.0,,,,,,,1.0051104923318022,01:49:01.043175
14805,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562393301565,01:49:02.477322
14806,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344392488142,01:49:04.004065
14807,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151860264047,01:49:05.452067
14808,10000,sell,2020-08-15,,,,,,,,100.0,1.008654389,01:49:07.589469
14809,25000,sell,2020-08-15,,,,,,,,100.0,1.0075216956,01:49:08.467341
14810,50000,sell,2020-08-15,,,,,10.0,,,90.0,1.0067726016,01:49:09.797956
14811,100000,sell,2020-08-15,,,,,55.0,,,45.0,1.0058888008,01:49:10.877659
14812,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387659473417,01:49:11.746163
14813,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049999551069657,01:49:13.137077
14814,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047477697126213,01:49:13.978435
14815,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909837099478,01:49:14.742017
14816,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759348049355,01:49:16.236438
14817,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.004834676607659,01:49:18.552176
14818,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627662911,01:49:19.395392
14819,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.005054174635057,01:49:20.382841
14820,200000,buy,2020-08-15,,100.0,,,,,,,1.0051104923318022,01:49:21.195280
14821,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562393301565,01:49:22.557295
14822,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344392488142,01:49:23.312312
14823,1500000,buy,2020-08-15,,100.0,,,,,,,1.005315185983531,01:49:24.088269
14824,10000,sell,2020-08-15,,,,,,,,100.0,1.008654389,01:49:24.833990
14825,25000,sell,2020-08-15,,,,,,,,100.0,1.0075216956,01:49:25.580032
14826,50000,sell,2020-08-15,,,,,10.0,,,90.0,1.0067726016,01:49:26.406848
14827,100000,sell,2020-08-15,,,,,55.0,,,45.0,1.0058888008,01:49:27.334938
14828,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387659473417,01:49:28.842769
14829,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049999551069657,01:49:30.191724
14830,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047477697126213,01:49:31.469946
14831,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909837095246,01:49:33.725266
14832,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347736203,01:49:52.926401
14833,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.0048346765716352,01:49:54.185369
14834,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.0049646276252646,01:49:55.442820
14835,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541745964976,01:49:56.171098
14836,200000,buy,2020-08-15,,100.0,,,,,,,1.005110492292585,01:49:57.326753
14837,500000,buy,2020-08-15,,100.0,,,,,,,1.005156239290136,01:49:58.742722
14838,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344392074022,01:49:59.475799
14839,1500000,buy,2020-08-15,,100.0,,,,,,,1.005315185983531,01:50:00.598982
14840,10000,sell,2020-08-15,,,90.0,,,,,10.0,1.013146488705724,01:50:01.520294
14841,25000,sell,2020-08-15,,,92.0,,,,,8.0,1.0106954568124984,01:50:03.197218
14842,50000,sell,2020-08-15,,,92.0,,,,,8.0,1.0076397345422263,01:50:04.302047
14843,100000,sell,2020-08-15,,,,,55.0,2.0,,43.0,1.005987959010201,01:50:05.638907
14844,200000,sell,2020-08-15,39.0,,,,38.0,1.0,,22.0,1.0054358386785174,01:50:07.262140
14845,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049887856569657,01:50:08.559537
14846,1000000,sell,2020-08-15,89.0,,,,7.0,,,4.0,1.0047410768099947,01:50:09.253097
14847,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045872605542352,01:50:10.760514
14848,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347156287,01:50:15.737062
14849,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.0048346765049243,01:50:16.416205
14850,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627555549,01:50:17.611422
14851,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541745250916,01:50:19.126624
14852,200000,buy,2020-08-15,,100.0,,,,,,,1.005110492219961,01:50:20.433022
14853,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562392160245,01:50:21.259440
14854,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344391307135,01:50:22.745384
14855,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151859041356,01:50:23.562132
14856,10000,sell,2020-08-15,,,90.0,,,,,10.0,1.013146488705724,01:50:24.284157
14857,25000,sell,2020-08-15,,,92.0,,,,,8.0,1.0106954568124984,01:50:25.195900
14858,50000,sell,2020-08-15,,,92.0,,,,,8.0,1.0076397345422263,01:50:26.588424
14859,100000,sell,2020-08-15,,,,,56.0,1.0,,43.0,1.0058637750678268,01:50:28.079260
14860,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387110723417,01:50:28.839272
14861,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049997356069655,01:50:29.525162
14862,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047476599626213,01:50:30.224993
14863,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909105269897,01:50:31.480986
14864,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347156287,01:50:34.468276
14865,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.0048346765049243,01:50:35.723329
14866,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627555549,01:50:36.650564
14867,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541745250916,01:50:37.215663
14868,200000,buy,2020-08-15,,100.0,,,,,,,1.005110492219961,01:50:37.888814
14869,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562392160245,01:50:39.816720
14870,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344391307135,01:50:40.575318
14871,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151859041356,01:50:41.878403
14872,10000,sell,2020-08-15,,,90.0,,,,,10.0,1.013146488705724,01:50:42.545007
14873,25000,sell,2020-08-15,,,92.0,,,,,8.0,1.0106954568124984,01:50:43.197790
14874,50000,sell,2020-08-15,,,92.0,,,,,8.0,1.0076397345422263,01:50:44.301823
14875,100000,sell,2020-08-15,,,,,54.0,1.0,,45.0,1.0059051043178269,01:50:45.671199
14876,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387110723417,01:50:46.431973
14877,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049997356069655,01:50:47.911759
14878,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047476599626213,01:50:49.019120
14879,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909105269897,01:50:50.334057
14880,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347156287,01:51:12.269484
14881,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.0048346765049243,01:51:13.636592
14882,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627555549,01:51:14.533214
14883,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541745250916,01:51:15.836502
14884,200000,buy,2020-08-15,,100.0,,,,,,,1.005110492219961,01:51:17.100680
14885,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562392160245,01:51:18.013341
14886,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344391307135,01:51:18.810207
14887,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151859041356,01:51:20.155194
14888,10000,sell,2020-08-15,,,,,,5.0,,95.0,1.0087240180269081,01:51:21.514449
14889,25000,sell,2020-08-15,,,,,,2.0,,98.0,1.0075545132107633,01:51:22.861308
14890,50000,sell,2020-08-15,,,,,8.0,2.0,,90.0,1.0068052086356536,01:51:23.747100
14891,100000,sell,2020-08-15,,,,,54.0,1.0,,45.0,1.0059051043178269,01:51:24.513474
14892,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387110723417,01:51:25.789386
14893,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049997356069655,01:51:26.711230
14894,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047476599626213,01:51:27.558347
14895,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909105269897,01:51:28.927494
14896,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347156287,01:51:33.425933
14897,25000,buy,2020-08-15,,93.0,,6.0,,,1.0,,1.0048346765049243,01:51:34.914007
14898,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.004964627555549,01:51:35.693203
14899,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541745250916,01:51:37.291912
14900,200000,buy,2020-08-15,,100.0,,,,,,,1.005110492219961,01:51:38.535266
14901,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562392160245,01:51:39.792977
14902,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052344391307135,01:51:41.119593
14903,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151859041356,01:51:41.816562
14904,10000,sell,2020-08-15,,,,,,5.0,,95.0,1.0087240180269081,01:51:42.978096
14905,25000,sell,2020-08-15,,,,,,2.0,,98.0,1.0075545132107633,01:51:44.488319
14906,50000,sell,2020-08-15,,,,,8.0,2.0,,90.0,1.0068052086356536,01:51:45.169590
14907,100000,sell,2020-08-15,,,,,54.0,1.0,,45.0,1.0059051043178269,01:51:45.779553
14908,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387110723417,01:51:46.947304
14909,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049997356069655,01:51:47.704131
14910,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047476599626213,01:51:49.107117
14911,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909105269897,01:51:50.577503
14912,10000,buy,2020-08-15,,81.0,,17.0,,,2.0,,1.0043759347156287,01:51:52.072367
14913,25000,buy,2020-08-15,,94.0,,6.0,,,,,1.0048380586443517,01:51:53.449564
14914,50000,buy,2020-08-15,,97.0,,3.0,,,,,1.0049646274481865,01:51:54.781117
14915,100000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050541744151258,01:51:55.922401
14916,200000,buy,2020-08-15,,100.0,,,,,,,1.0051104921081186,01:51:56.639907
14917,500000,buy,2020-08-15,,100.0,,,,,,,1.0051562391018918,01:51:57.330560
14918,1000000,buy,2020-08-15,,100.0,,,,,,,1.005234439012612,01:51:58.034134
14919,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053151857818658,01:51:58.769868
14920,10000,sell,2020-08-15,,,,,,,,100.0,1.008654389,01:52:00.447714
14921,25000,sell,2020-08-15,,,,,,,,100.0,1.0075195056,01:52:01.075125
14922,50000,sell,2020-08-15,,,,,9.0,1.0,,90.0,1.0067730390811838,01:52:02.923806
14923,100000,sell,2020-08-15,,,,,55.0,,,45.0,1.0058877033,01:52:04.192024
14924,200000,sell,2020-08-15,39.0,,,,38.0,,,23.0,1.005387110723417,01:52:05.084992
14925,500000,sell,2020-08-15,76.0,,,,15.0,,,9.0,1.0049997356069655,01:52:06.645904
14926,1000000,sell,2020-08-15,88.0,,,,7.0,,,5.0,1.0047476599626213,01:52:07.878489
14927,1500000,sell,2020-08-15,77.0,15.0,,,5.0,,,3.0,1.0045909105106983,01:52:09.242196
14928,10000,buy,2020-08-15,,83.0,,17.0,,,,,1.0043856407478589,01:52:29.972560
